State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land,county_fips,area,climate_reg_recs
27,00400,2700400,G27000400,27,00400,2700400,G27000400,Minnesota,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities",518,518,200528,134056,100724,50.23,75.14,200226,131501,99039,49.46,75.31,16180091718,33316492815,15841429470,97.91,47.55,137,17098025582.610258,Cold & Very Cold
27,00400,2700400,G27000400,27,00500,2700500,G27000500,Minnesota,"St. Louis County (Southeast)--Duluth, Hermantown & Proctor Cities",518,518,200528,99804,99804,49.77,100,200226,101187,101187,50.54,100,16180091718,338660542,338660542,2.09,100,137,339893563.19060546,Cold & Very Cold
27,00500,2700500,G27000500,27,00300,2700300,G27000300,Minnesota,"Itasca, Carlton (South), Cass & Aitkin Counties--Grand Rapids City",518,518,165927,115363,44221,26.65,38.33,186174,122104,48479,26.04,39.7,16024237603,18880709899,6737914732,42.05,35.69,061,7581603202.78393,Cold & Very Cold
27,00500,2700500,G27000500,27,00400,2700400,G27000400,Minnesota,"St. Louis (North), Koochiching, Lake & Cook Counties--Hibbing & Cloquet Cities",518,518,165927,134056,2751,1.66,2.05,186174,131501,3109,1.67,2.36,16024237603,33316492815,211114666,1.32,0.63,137,17098025582.610258,Cold & Very Cold
27,00500,2700500,G27000500,27,00600,2700600,G27000600,Minnesota,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",518,518,165927,136244,63856,38.48,46.87,186174,163789,72086,38.72,44.01,16024237603,8691588545,6488384853,40.49,74.65,115,3714308973.812561,Cold & Very Cold
27,00500,2700500,G27000500,27,00700,2700700,G27000700,Minnesota,"Crow Wing, Morrison, Todd & Wadena Counties",518,518,165927,124950,55099,33.21,44.1,186174,134436,62500,33.57,46.49,16024237603,9336185544,2586823352,16.14,27.71,035,2994575596.306117,Cold & Very Cold
27,00600,2700600,G27000600,27,00600,2700600,G27000600,Minnesota,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",518,518,102672,136244,0,0,0,107945,163789,0,0,0,8398704938,8691588545,9699,0,0,115,3714308973.812561,Cold & Very Cold
27,00600,2700600,G27000600,27,00700,2700700,G27000700,Minnesota,"Crow Wing, Morrison, Todd & Wadena Counties",518,518,102672,124950,69851,68.03,55.9,107945,134436,71936,66.64,53.51,8398704938,9336185544,6749291947,80.36,72.29,035,2994575596.306117,Cold & Very Cold
27,00600,2700600,G27000600,27,00800,2700800,G27000800,Minnesota,West Central Minnesota,518,518,102672,146606,32821,31.97,22.39,107945,145237,36009,33.36,24.79,8398704938,18005429637,1649403292,19.64,9.16,111,5761054354.382214,Cold & Very Cold
27,00700,2700700,G27000700,27,00800,2700800,G27000800,Minnesota,West Central Minnesota,518,518,113785,146606,113785,100,77.61,109228,145237,109228,100,75.21,16355887345,18005429637,16355887062,100,90.84,111,5761054354.382214,Cold & Very Cold
27,00700,2700700,G27000700,27,01900,2701900,G27001900,Minnesota,"Kandiyohi, McLeod, Meeker, Renville & Sibley Counties",518,535,113785,131255,0,0,0,109228,133146,0,0,0,16355887345,8981344483,159,0,0,129,2555875986.5869575,Cold & Very Cold
27,00700,2700700,G27000700,27,02000,2702000,G27002000,Minnesota,"Brown, Lyon, Redwood, Chippewa, Yellow Medicine, Lac qui Parle & Lincoln Counties",518,536,113785,107815,0,0,0,109228,103843,0,0,0,16355887345,12546868988,124,0,0,127,2283139990.4897122,Cold & Very Cold
27,00800,2700800,G27000800,27,00900,2700900,G27000900,Minnesota,Stearns County--St. Cloud City,518,518,167392,133166,133166,79.55,100,189093,150642,150642,79.67,100,4535934897,3478551025,3478551025,76.69,100,145,3599189143.374972,Cold & Very Cold
27,00800,2700800,G27000800,27,01000,2701000,G27001000,Minnesota,Sherburne & Benton Counties,518,518,167392,98643,34226,20.45,34.7,189093,126950,38451,20.33,30.29,4535934897,2178702854,1057383872,23.31,48.53,141,1167629206.4240186,Cold & Very Cold
27,00900,2700900,G27000900,27,00600,2700600,G27000600,Minnesota,"Chisago, Isanti, Pine, Mille Lacs & Kanabec Counties",518,518,226791,136244,72388,31.92,53.13,304902,163789,91703,30.08,55.99,5037677740,8691588545,2203193993,43.73,25.35,115,3714308973.812561,Cold & Very Cold
27,00900,2700900,G27000900,27,01000,2701000,G27001000,Minnesota,Sherburne & Benton Counties,518,518,226791,98643,64417,28.4,65.3,304902,126950,88499,29.03,69.71,5037677740,2178702854,1121318982,22.26,51.47,141,1167629206.4240186,Cold & Very Cold
27,00900,2700900,G27000900,27,01800,2701800,G27001800,Minnesota,Wright County,518,518,226791,89986,89986,39.68,100,304902,124700,124700,40.9,100,5037677740,1713164765,1713164765,34.01,100,171,1848824368.1212626,Cold & Very Cold
27,01001,2701001,G27001001,27,01101,2701101,G27001101,Minnesota,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities",519,519,164999,89962,71886,43.57,79.91,198524,103192,86030,43.33,83.37,979076203,532880648,515385526,52.64,96.72,003,555243301.6883285,Cold & Very Cold
27,01001,2701001,G27001001,27,01102,2701102,G27001102,Minnesota,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities",519,519,164999,115009,0,0,0,198524,115158,0,0,0,979076203,99031045,21092,0,0.02,003,103208915.07260178,Cold & Very Cold
27,01001,2701001,G27001001,27,01103,2701103,G27001103,Minnesota,"Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities",519,519,164999,93113,93113,56.43,100,198524,112494,112494,56.67,100,979076203,463668178,463667177,47.36,100,003,496637840.1134012,Cold & Very Cold
27,01001,2701001,G27001001,27,01201,2701201,G27001201,Minnesota,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",519,520,164999,107047,0,0,0,198524,124434,0,0,0,979076203,647615142,2408,0,0,163,718112311.1991789,Cold & Very Cold
27,01002,2701002,G27001002,27,01101,2701101,G27001101,Minnesota,"Anoka County (Northwest)--Andover, Ramsey, Anoka & East Bethel Cities",519,519,133085,89962,18076,13.58,20.09,132320,103192,17162,12.97,16.63,116506077,532880648,17495122,15.02,3.28,003,555243301.6883285,Cold & Very Cold
27,01002,2701002,G27001002,27,01102,2701102,G27001102,Minnesota,"Anoka County (Southwest)--Coon Rapids, Fridley & Columbia Heights Cities",519,519,133085,115009,115009,86.42,100,132320,115158,115158,87.03,100,116506077,99031045,99009954,84.98,99.98,003,103208915.07260178,Cold & Very Cold
27,01002,2701002,G27001002,27,01103,2701103,G27001103,Minnesota,"Anoka County (East)--Blaine, Lino Lakes & Ham Lake Cities",519,519,133085,93113,0,0,0,132320,112494,0,0,0,116506077,463668178,1001,0,0,003,496637840.1134012,Cold & Very Cold
27,01100,2701100,G27001100,27,01600,2701600,G27001600,Minnesota,"Scott County (East)--Shakopee, Savage & Prior Lake Cities",534,534,159703,79338,79338,49.68,100,220970,115560,115560,52.3,100,1840966281,614423893,614423893,33.38,100,139,637884405.5713758,Cold & Very Cold
27,01100,2701100,G27001100,27,01700,2701700,G27001700,Minnesota,Carver & Scott (West) Counties,534,534,159703,80365,80365,50.32,100,220970,105410,105410,47.7,100,1840966281,1226542388,1226542388,66.62,100,019,973854397.0578806,Cold & Very Cold
27,01201,2701201,G27001201,27,01501,2701501,G27001501,Minnesota,"Dakota County (North)--Eagan, Inver Grove Heights & South St. Paul Cities",531,531,145567,145567,145567,100,100,150199,150199,150199,100,100,209666119,209666119,209666119,100,100,037,226946552.53788096,Cold & Very Cold
27,01202,2701202,G27001202,27,01502,2701502,G27001502,Minnesota,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities",533,532,105747,104590,0,0,0,109396,138957,0,0,0,108115535,1138272967,49348,0.05,0,037,1177485698.3859234,Cold & Very Cold
27,01202,2701202,G27001202,27,01503,2701503,G27001503,Minnesota,Dakota County (West)--Burnsville & Apple Valley Cities,533,533,105747,105747,105747,100,100,109396,109396,109396,100,100,108115535,108068253,108066186,99.95,100,037,115050436.44781119,Cold & Very Cold
27,01203,2701203,G27001203,27,01502,2701502,G27001502,Minnesota,"Dakota County (South)--Lakeville, Hastings, Rosemount & Farmington Cities",532,532,104590,104590,104590,100,100,138957,138957,138957,100,100,1138225077,1138272967,1138220843,100,100,037,1177485698.3859234,Cold & Very Cold
27,01203,2701203,G27001203,27,01503,2701503,G27001503,Minnesota,Dakota County (West)--Burnsville & Apple Valley Cities,532,533,104590,105747,0,0,0,138957,109396,0,0,0,1138225077,108068253,2067,0,0,037,115050436.44781119,Cold & Very Cold
27,01203,2701203,G27001203,27,02300,2702300,G27002300,Minnesota,"Rice, Goodhue & Le Sueur Counties",532,539,104590,126218,0,0,0,138957,138028,0,0,0,1138225077,4405578387,2168,0,0,049,2020509834.788103,Cold & Very Cold
27,01301,2701301,G27001301,27,01405,2701405,G27001405,Minnesota,Hennepin County--Minneapolis (North) & St. Anthony Cities,523,523,133155,138808,133144,99.99,95.92,130402,134723,129567,99.36,96.17,58992430,63374053,58917089,99.87,92.97,053,65356795.443935424,Cold & Very Cold
27,01301,2701301,G27001301,27,01406,2701406,G27001406,Minnesota,Hennepin County--Minneapolis City (Southeast),523,526,133155,125393,11,0.01,0.01,130402,125251,835,0.64,0.67,58992430,43217844,75330,0.13,0.17,053,45537932.66519832,Cold & Very Cold
27,01301,2701301,G27001301,27,01407,2701407,G27001407,Minnesota,Hennepin County--Minneapolis City (Southwest),523,527,133155,124081,0,0,0,130402,127765,0,0,0,58992430,39721865,10,0,0,053,44673602.29098573,Cold & Very Cold
27,01302,2701302,G27001302,27,01405,2701405,G27001405,Minnesota,Hennepin County--Minneapolis (North) & St. Anthony Cities,527,523,124081,138808,0,0,0,127765,134723,0,0,0,39762183,63374053,40328,0.1,0.06,053,65356795.443935424,Cold & Very Cold
27,01302,2701302,G27001302,27,01407,2701407,G27001407,Minnesota,Hennepin County--Minneapolis City (Southwest),527,527,124081,124081,124081,100,100,127765,127765,127765,100,100,39762183,39721865,39721855,99.9,100,053,44673602.29098573,Cold & Very Cold
27,01303,2701303,G27001303,27,01405,2701405,G27001405,Minnesota,Hennepin County--Minneapolis (North) & St. Anthony Cities,526,523,125382,138808,0,0,0,124416,134723,0,0,0,43133435,63374053,5001,0.01,0.01,053,65356795.443935424,Cold & Very Cold
27,01303,2701303,G27001303,27,01406,2701406,G27001406,Minnesota,Hennepin County--Minneapolis City (Southeast),526,526,125382,125393,125382,100,99.99,124416,125251,124416,100,99.33,43133435,43217844,43128434,99.99,99.79,053,45537932.66519832,Cold & Very Cold
27,01401,2701401,G27001401,27,01401,2701401,G27001401,Minnesota,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka",523,523,105079,99415,99415,94.61,100,112639,107488,107483,95.42,100,613619085,609364687,609207185,99.28,99.97,053,697213364.9651557,Cold & Very Cold
27,01401,2701401,G27001401,27,01403,2701403,G27001403,Minnesota,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities",523,524,105079,99557,0,0,0,112639,107104,0,0,0,613619085,115968871,4314,0,0,053,121249119.23395476,Cold & Very Cold
27,01401,2701401,G27001401,27,01405,2701405,G27001405,Minnesota,Hennepin County--Minneapolis (North) & St. Anthony Cities,523,523,105079,138808,5664,5.39,4.08,112639,134723,5156,4.58,3.83,613619085,63374053,4403067,0.72,6.95,053,65356795.443935424,Cold & Very Cold
27,01401,2701401,G27001401,27,01409,2701409,G27001409,Minnesota,Hennepin County--Eden Prairie & Minnetonka Cities,523,529,105079,106200,0,0,0,112639,110531,0,0,0,613619085,154402824,4518,0,0,053,163786424.59406817,Cold & Very Cold
27,01402,2701402,G27001402,27,01401,2701401,G27001401,Minnesota,"Hennepin County (West)--Champlin, Rogers Cities & Lake Minnetonka",524,523,186407,99415,0,0,0,210707,107488,5,0,0,239192540,609364687,157502,0.07,0.03,053,697213364.9651557,Cold & Very Cold
27,01402,2701402,G27001402,27,01402,2701402,G27001402,Minnesota,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities",524,524,186407,86850,86850,46.59,100,210707,103598,103598,49.17,100,239192540,123027850,123026428,51.43,100,053,132429050.28332268,Cold & Very Cold
27,01402,2701402,G27001402,27,01403,2701403,G27001403,Minnesota,"Hennepin County--Brooklyn Park, Maple Grove (East) & Osseo Cities",524,524,186407,99557,99557,53.41,100,210707,107104,107104,50.83,100,239192540,115968871,115964557,48.48,100,053,121249119.23395476,Cold & Very Cold
27,01402,2701402,G27001402,27,01404,2701404,G27001404,Minnesota,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities",524,525,186407,107147,0,0,0,210707,106918,0,0,0,239192540,82247668,44053,0.02,0.05,053,85209193.92458153,Cold & Very Cold
27,01403,2701403,G27001403,27,01404,2701404,G27001404,Minnesota,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities",525,525,107147,107147,107147,100,100,106918,106918,106918,100,100,82120274,82247668,82109464,99.99,99.83,053,85209193.92458153,Cold & Very Cold
27,01403,2701403,G27001403,27,01405,2701405,G27001405,Minnesota,Hennepin County--Minneapolis (North) & St. Anthony Cities,525,523,107147,138808,0,0,0,106918,134723,0,0,0,82120274,63374053,8567,0.01,0.01,053,65356795.443935424,Cold & Very Cold
27,01403,2701403,G27001403,27,01408,2701408,G27001408,Minnesota,"Hennepin County--Edina, St. Louis Park & Hopkins Cities",525,528,107147,108696,0,0,0,106918,110782,0,0,0,82120274,78134103,2242,0,0,053,79978263.44520384,Cold & Very Cold
27,01404,2701404,G27001404,27,01409,2701409,G27001409,Minnesota,Hennepin County--Eden Prairie & Minnetonka Cities,529,529,106200,106200,106200,100,100,110525,110531,110525,100,99.99,154375819,154402824,154375819,100,99.98,053,163786424.59406817,Cold & Very Cold
27,01405,2701405,G27001405,27,01402,2701402,G27001402,Minnesota,"Hennepin County--Plymouth, Maple Grove (West) & Medicine Lake Cities",528,524,108696,86850,0,0,0,110788,103598,0,0,0,78249919,123027850,1422,0,0,053,132429050.28332268,Cold & Very Cold
27,01405,2701405,G27001405,27,01404,2701404,G27001404,Minnesota,"Hennepin County--Brooklyn Center, Golden Valley, New Hope & Robbinsdale Cities",528,525,108696,107147,0,0,0,110788,106918,0,0,0,78249919,82247668,94150,0.12,0.11,053,85209193.92458153,Cold & Very Cold
27,01405,2701405,G27001405,27,01408,2701408,G27001408,Minnesota,"Hennepin County--Edina, St. Louis Park & Hopkins Cities",528,528,108696,108696,108696,100,100,110788,110782,110782,99.99,100,78249919,78134103,78131860,99.85,100,053,79978263.44520384,Cold & Very Cold
27,01405,2701405,G27001405,27,01409,2701409,G27001409,Minnesota,Hennepin County--Eden Prairie & Minnetonka Cities,528,529,108696,106200,0,0,0,110788,110531,6,0.01,0.01,78249919,154402824,22487,0.03,0.01,053,163786424.59406817,Cold & Very Cold
27,01406,2701406,G27001406,27,01406,2701406,G27001406,Minnesota,Hennepin County--Minneapolis City (Southeast),530,526,120053,125393,0,0,0,118265,125251,0,0,0,124348227,43217844,14079,0.01,0.03,053,45537932.66519832,Cold & Very Cold
27,01406,2701406,G27001406,27,01410,2701410,G27001410,Minnesota,Hennepin County--Bloomington & Richfield Cities,530,530,120053,120053,120053,100,100,118265,118265,118265,100,100,124348227,124334148,124334148,99.99,100,053,134981599.46632746,Cold & Very Cold
27,01501,2701501,G27001501,27,01302,2701302,G27001302,Minnesota,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",522,521,165028,98292,0,0,0,168741,100611,23,0.01,0.02,86677301,102255120,2448,0,0,123,108986115.34755707,Cold & Very Cold
27,01501,2701501,G27001501,27,01303,2701303,G27001303,Minnesota,Ramsey County (Southeast)--St. Paul City (East),522,522,165028,128726,63560,38.51,49.38,168741,128300,65677,38.92,51.19,86677301,66705133,38554152,44.48,57.8,123,74970695.12329765,Cold & Very Cold
27,01501,2701501,G27001501,27,01304,2701304,G27001304,Minnesota,Ramsey County (Southwest)--St. Paul City (West),522,522,165028,158425,101468,61.49,64.05,168741,156768,103041,61.06,65.73,86677301,67917253,48120700,55.52,70.85,123,70310655.74892497,Cold & Very Cold
27,01502,2701502,G27001502,27,01303,2701303,G27001303,Minnesota,Ramsey County (Southeast)--St. Paul City (East),522,522,122123,128726,65166,53.36,50.62,116350,128300,62623,53.82,48.81,47947534,66705133,28150981,58.71,42.2,123,74970695.12329765,Cold & Very Cold
27,01502,2701502,G27001502,27,01304,2701304,G27001304,Minnesota,Ramsey County (Southwest)--St. Paul City (West),522,522,122123,158425,56957,46.64,35.95,116350,156768,53727,46.18,34.27,47947534,67917253,19796554,41.29,29.15,123,70310655.74892497,Cold & Very Cold
27,01601,2701601,G27001601,27,01301,2701301,G27001301,Minnesota,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities",521,521,101057,125592,101038,99.98,80.45,98451,122961,98435,99.98,80.05,139257532,157350759,139184217,99.95,88.45,123,185982708.87231424,Cold & Very Cold
27,01601,2701601,G27001601,27,01302,2701302,G27001302,Minnesota,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",521,521,101057,98292,19,0.02,0.02,98451,100611,16,0.02,0.02,139257532,102255120,73315,0.05,0.07,123,108986115.34755707,Cold & Very Cold
27,01602,2701602,G27001602,27,01202,2701202,G27001202,Minnesota,Washington County (South)--Woodbury & Cottage Grove Cities,521,520,122827,94083,0,0,0,125084,113702,0,0,0,120286513,347670408,10052,0.01,0,163,376478629.0695946,Cold & Very Cold
27,01602,2701602,G27001602,27,01301,2701301,G27001301,Minnesota,"Ramsey County (North)--Shoreview, White Bear Lake & New Brighton Cities",521,521,122827,125592,24554,19.99,19.55,125084,122961,24526,19.61,19.95,120286513,157350759,18166543,15.1,11.55,123,185982708.87231424,Cold & Very Cold
27,01602,2701602,G27001602,27,01302,2701302,G27001302,Minnesota,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities",521,521,122827,98292,98273,80.01,99.98,125084,100611,100558,80.39,99.95,120286513,102255120,102109919,84.89,99.86,123,108986115.34755707,Cold & Very Cold
27,01700,2701700,G27001700,27,01201,2701201,G27001201,Minnesota,"Washington County (North)--Oakdale, Forest Lake, Stillwater & Hugo Cities",520,520,201130,107047,107047,53.22,100,238150,124434,124434,52.25,100,995342528,647615142,647612734,65.06,100,163,718112311.1991789,Cold & Very Cold
27,01700,2701700,G27001700,27,01202,2701202,G27001202,Minnesota,Washington County (South)--Woodbury & Cottage Grove Cities,520,520,201130,94083,94083,46.78,100,238150,113702,113702,47.74,100,995342528,347670408,347660356,34.93,100,163,376478629.0695946,Cold & Very Cold
