State,State FIPS,County FIPS,IECC Climate Zone,IECC Moisture Regime,BA Climate Zone,County Name
VA,51,175,4,A,Mixed-Humid,Southampton
VA,51,177,4,A,Mixed-Humid,Spotsylvania
VA,51,179,4,A,Mixed-Humid,Stafford
VA,51,790,4,A,Mixed-Humid,Staunton (city)
VA,51,800,4,A,Mixed-Humid,Suffolk (city)
VA,51,181,4,A,Mixed-Humid,Surry
VA,51,183,4,A,Mixed-Humid,Sussex
VA,51,185,4,A,Mixed-Humid,Tazewell
VA,51,810,4,A,Mixed-Humid,Virginia Beach (city)
VA,51,187,4,A,Mixed-Humid,Warren
VA,51,191,4,A,Mixed-Humid,Washington
VA,51,820,4,A,Mixed-Humid,Waynesboro (city)
VA,51,193,4,A,Mixed-Humid,Westmoreland
VA,51,830,4,A,Mixed-Humid,Williamsburg (city)
VA,51,840,4,A,Mixed-Humid,Winchester (city)
VA,51,195,4,A,Mixed-Humid,Wise
VA,51,197,4,A,Mixed-Humid,Wythe
VA,51,199,4,A,Mixed-Humid,York
VI,78,10,1,A,Hot-Humid,St. Croix Island
VI,78,20,1,A,Hot-Humid,St. John Island
VI,78,30,1,A,Hot-Humid,St. Thomas Island
VT,50,1,6,A,Cold,Addison
VT,50,3,6,A,Cold,Bennington
VT,50,5,6,A,Cold,Caledonia
VT,50,7,6,A,Cold,Chittenden
VT,50,9,6,A,Cold,Essex
VT,50,11,6,A,Cold,Franklin
VT,50,13,6,A,Cold,Grand Isle
VT,50,15,6,A,Cold,Lamoille
VT,50,17,6,A,Cold,Orange
VT,50,19,6,A,Cold,Orleans
VT,50,21,6,A,Cold,Rutland
VT,50,23,6,A,Cold,Washington
VT,50,25,6,A,Cold,Windham
VT,50,27,6,A,Cold,Windsor
WA,53,1,5,B,Cold,Adams
WA,53,3,5,B,Cold,Asotin
WA,53,5,5,B,Cold,Benton
WA,53,7,5,B,Cold,Chelan
WA,53,9,4,C,Marine,Clallam
WA,53,11,4,C,Marine,Clark
WA,53,13,5,B,Cold,Columbia
WA,53,15,4,C,Marine,Cowlitz
WA,53,17,5,B,Cold,Douglas
WA,53,19,6,B,Cold,Ferry
WA,53,21,5,B,Cold,Franklin
WA,53,23,5,B,Cold,Garfield
WA,53,25,5,B,Cold,Grant
WA,53,27,4,C,Marine,Grays Harbor
WA,53,29,4,C,Marine,Island
WA,53,31,4,C,Marine,Jefferson
WA,53,33,4,C,Marine,King
WA,53,35,4,C,Marine,Kitsap
WA,53,37,5,B,Cold,Kittitas
WA,53,39,5,B,Cold,Klickitat
WA,53,41,4,C,Marine,Lewis
WA,53,43,5,B,Cold,Lincoln
WA,53,45,4,C,Marine,Mason
WA,53,47,6,B,Cold,Okanogan
WA,53,49,4,C,Marine,Pacific
WA,53,51,6,B,Cold,Pend Oreille
WA,53,53,4,C,Marine,Pierce
WA,53,55,4,C,Marine,San Juan
WA,53,57,4,C,Marine,Skagit
WA,53,59,5,B,Cold,Skamania
WA,53,61,4,C,Marine,Snohomish
WA,53,63,5,B,Cold,Spokane
WA,53,65,6,B,Cold,Stevens
WA,53,67,4,C,Marine,Thurston
WA,53,69,4,C,Marine,Wahkiakum
WA,53,71,5,B,Cold,Walla Walla
WA,53,73,4,C,Marine,Whatcom
WA,53,75,5,B,Cold,Whitman
WA,53,77,5,B,Cold,Yakima
WI,55,1,6,A,Cold,Adams
WI,55,3,7,N/A,Very Cold,Ashland
WI,55,5,6,A,Cold,Barron
WI,55,7,7,N/A,Very Cold,Bayfield
WI,55,9,6,A,Cold,Brown
WI,55,11,6,A,Cold,Buffalo
WI,55,13,7,N/A,Very Cold,Burnett
WI,55,15,6,A,Cold,Calumet
WI,55,17,6,A,Cold,Chippewa
WI,55,19,6,A,Cold,Clark
WI,55,21,6,A,Cold,Columbia
WI,55,23,6,A,Cold,Crawford
WI,55,25,6,A,Cold,Dane
WI,55,27,6,A,Cold,Dodge
WI,55,29,6,A,Cold,Door
WI,55,31,7,N/A,Very Cold,Douglas
WI,55,33,6,A,Cold,Dunn
WI,55,35,6,A,Cold,Eau Claire
WI,55,37,7,N/A,Very Cold,Florence
WI,55,39,6,A,Cold,Fond du Lac
WI,55,41,7,N/A,Very Cold,Forest
WI,55,43,6,A,Cold,Grant
WI,55,45,6,A,Cold,Green
WI,55,47,6,A,Cold,Green Lake
WI,55,49,6,A,Cold,Iowa
WI,55,51,7,N/A,Very Cold,Iron
WI,55,53,6,A,Cold,Jackson
WI,55,55,6,A,Cold,Jefferson
WI,55,57,6,A,Cold,Juneau
WI,55,59,6,A,Cold,Kenosha
WI,55,61,6,A,Cold,Kewaunee
WI,55,63,6,A,Cold,La Crosse
WI,55,65,6,A,Cold,Lafayette
WI,55,67,7,N/A,Very Cold,Langlade
WI,55,69,7,N/A,Very Cold,Lincoln
WI,55,71,6,A,Cold,Manitowoc
WI,55,73,6,A,Cold,Marathon
WI,55,75,6,A,Cold,Marinette
WI,55,77,6,A,Cold,Marquette
WI,55,78,6,A,Cold,Menominee
WI,55,79,6,A,Cold,Milwaukee
WI,55,81,6,A,Cold,Monroe
WI,55,83,6,A,Cold,Oconto
WI,55,85,7,N/A,Very Cold,Oneida
WI,55,87,6,A,Cold,Outagamie
WI,55,89,6,A,Cold,Ozaukee
WI,55,91,6,A,Cold,Pepin
WI,55,93,6,A,Cold,Pierce
WI,55,95,6,A,Cold,Polk
WI,55,97,6,A,Cold,Portage
WI,55,99,7,N/A,Very Cold,Price
WI,55,101,6,A,Cold,Racine
WI,55,103,6,A,Cold,Richland
WI,55,105,6,A,Cold,Rock
WI,55,107,6,A,Cold,Rusk
WI,55,111,6,A,Cold,Sauk
WI,55,113,7,N/A,Very Cold,Sawyer
WI,55,115,6,A,Cold,Shawano
WI,55,117,6,A,Cold,Sheboygan
WI,55,109,6,A,Cold,St. Croix
WI,55,119,7,N/A,Very Cold,Taylor
WI,55,121,6,A,Cold,Trempealeau
WI,55,123,6,A,Cold,Vernon
WI,55,125,7,N/A,Very Cold,Vilas
WI,55,127,6,A,Cold,Walworth
WI,55,129,7,N/A,Very Cold,Washburn
WI,55,131,6,A,Cold,Washington
WI,55,133,6,A,Cold,Waukesha
WI,55,135,6,A,Cold,Waupaca
WI,55,137,6,A,Cold,Waushara
WI,55,139,6,A,Cold,Winnebago
WI,55,141,6,A,Cold,Wood
WV,54,1,5,A,Cold,Barbour
WV,54,3,4,A,Mixed-Humid,Berkeley
WV,54,5,4,A,Mixed-Humid,Boone
WV,54,7,4,A,Mixed-Humid,Braxton
WV,54,9,5,A,Cold,Brooke
WV,54,11,4,A,Mixed-Humid,Cabell
WV,54,13,4,A,Mixed-Humid,Calhoun
WV,54,15,4,A,Mixed-Humid,Clay
WV,54,17,5,A,Cold,Doddridge
WV,54,19,5,A,Cold,Fayette
WV,54,21,4,A,Mixed-Humid,Gilmer
WV,54,23,5,A,Cold,Grant
WV,54,25,5,A,Cold,Greenbrier
WV,54,27,5,A,Cold,Hampshire
WV,54,29,5,A,Cold,Hancock
WV,54,31,5,A,Cold,Hardy
WV,54,33,5,A,Cold,Harrison
WV,54,35,4,A,Mixed-Humid,Jackson
WV,54,37,4,A,Mixed-Humid,Jefferson
WV,54,39,4,A,Mixed-Humid,Kanawha
WV,54,41,5,A,Cold,Lewis
WV,54,43,4,A,Mixed-Humid,Lincoln
WV,54,45,4,A,Mixed-Humid,Logan
WV,54,49,5,A,Cold,Marion
WV,54,51,5,A,Cold,Marshall
WV,54,53,4,A,Mixed-Humid,Mason
WV,54,47,4,A,Mixed-Humid,McDowell
WV,54,55,4,A,Mixed-Humid,Mercer
WV,54,57,5,A,Cold,Mineral
WV,54,59,4,A,Mixed-Humid,Mingo
WV,54,61,5,A,Cold,Monongalia
WV,54,63,4,A,Mixed-Humid,Monroe
WV,54,65,4,A,Mixed-Humid,Morgan
WV,54,67,5,A,Cold,Nicholas
WV,54,69,5,A,Cold,Ohio
WV,54,71,5,A,Cold,Pendleton
WV,54,73,4,A,Mixed-Humid,Pleasants
WV,54,75,5,A,Cold,Pocahontas
WV,54,77,5,A,Cold,Preston
WV,54,79,4,A,Mixed-Humid,Putnam
WV,54,81,5,A,Cold,Raleigh
WV,54,83,5,A,Cold,Randolph
WV,54,85,4,A,Mixed-Humid,Ritchie
WV,54,87,4,A,Mixed-Humid,Roane
WV,54,89,5,A,Cold,Summers
WV,54,91,5,A,Cold,Taylor
WV,54,93,5,A,Cold,Tucker
WV,54,95,4,A,Mixed-Humid,Tyler
WV,54,97,5,A,Cold,Upshur
WV,54,99,4,A,Mixed-Humid,Wayne
WV,54,101,5,A,Cold,Webster
WV,54,103,5,A,Cold,Wetzel
WV,54,105,4,A,Mixed-Humid,Wirt
WV,54,107,4,A,Mixed-Humid,Wood
WV,54,109,4,A,Mixed-Humid,Wyoming
WY,56,1,6,B,Cold,Albany
WY,56,3,6,B,Cold,Big Horn
WY,56,5,6,B,Cold,Campbell
WY,56,7,6,B,Cold,Carbon
WY,56,9,6,B,Cold,Converse
WY,56,11,6,B,Cold,Crook
WY,56,13,6,B,Cold,Fremont
WY,56,15,5,B,Cold,Goshen
WY,56,17,6,B,Cold,Hot Springs
WY,56,19,6,B,Cold,Johnson
WY,56,21,6,B,Cold,Laramie
WY,56,23,7,N/A,Very Cold,Lincoln
WY,56,25,6,B,Cold,Natrona
WY,56,27,6,B,Cold,Niobrara
WY,56,29,6,B,Cold,Park
WY,56,31,5,B,Cold,Platte
WY,56,33,6,B,Cold,Sheridan
WY,56,35,7,N/A,Very Cold,Sublette
WY,56,37,6,B,Cold,Sweetwater
WY,56,39,7,N/A,Very Cold,Teton
WY,56,41,6,B,Cold,Uinta
WY,56,43,6,B,Cold,Washakie
WY,56,45,6,B,Cold,Weston
